Unnamed: 0,text,label
1065,"['jo', 'kabhi', 'ram', 'setu', 'ko', 'na', 'maante', 'aaj', 'unhi', 'ka', 'sahara', 'le', 'rahe', 'hai', 'court', 'tripletalaq', 'shameonyou']",0
1066,"['zubairsabirpti', 'miqazi', 'marnay', 'walon', 'ka', 'saathi', 'ab', 'blood', 'donate', 'ker', 'raha', 'hai', 'irony']",1
1067,"['ab', 'jaise', 'gorakhpur', 'mein', 'naadaan', 'bachhon', 'ki', 'jaan', 'gayi', 'ispar', 'koi', 'bhi', 'politics', 'kare', 'ya', 'bjp', 'waale', 'justify', 'karein', 'dono', 'ko', 'goli', 'maar']",0
1068,"['rab', 'ki', 'hay', 'apni', 'thook', 'khud', 'chat', 'rahay', 'hain', '28', 'july', 'k', 'bad', 'container', 'politics', 'bhi', 'halal', 'ho', 'gayi']",0
1069,"['madam', 'aapke', 'pile', 'ka', 'koi', 'ilaj', 'nhi', 'baat', 'ho', 'rahi', 'triple', 'talaq', 'ki', 'isme', 'hindu', 'reform', 'kaha', 'se', 'ghusa', 'diye']",0
1070,"['sayna', 'nehwal', 'ki', 'biopic', 'ap', 'kise', 'dekhna', 'chahenge', 'bollywood', 'bollywoodactress', 'synanehwal', 'shraddhakapoor', 'deepikapadukone', 'twitter']",0
1071,"['bhai', 'teri', 'choice', 'bahot', 'achi', 'hai', 'sarcasm']",1
1072,"['aaj', 'bhi', 'kisano', 'ki', 'samsya', 'jawano', 'ki', 'samsya', 'berojgari', 'din', 'rat', 'badhti', 'ja', 'rahi', 'hi', 'ab', 'siyasi', 'politics', 'maasoomo', 'ki', 'jaan', 'le', 'rahi', 'hi']",0
1073,"['v', 'say', 'hindi', 'sirf', 'gand', 'failaani', 'hai', 'tum', 'katuon', 'ko', 'kabhi', 'bakre', 'ke', 'naam', 'pe', 'kabhi', 'jihad', 'ke', 'naam', 'pe', 'kabhi', 'triple', 'talaq', 'ke', 'naam', 'pe']",0
1074,"['pehlay', 'tumhari', 'sarkar', 'kuch', 'ker', 'nahi', 'parti', 'aur', 'baat', 'main', 'janta', 'k', 'paisa', 'ko', 'day', 'ker', 'hero', 'ban', 'jatay', 'ho', 'india', 'politics']",0
1075,"['triple', 'talaq', 'khatam', 'ho', 'gayaaak', 'bada', 'rooi', 'hogi', 'tu', 'video', 'daal', 'de', 'tera', 'ronna', 'dekh', 'k', 'meko', 'kich', 'sukun', 'mille']",0
1076,"['kaash', 'aur', 'akash', 'aur', 'beech', 'yeh', 'zindagi', 'anagram', 'irony']",1
1077,"['sahi', 'hai', 'jo', 'politics', 'badalne', 'aaye', 'politics', 'ne', 'unhe', 'hi', 'badal', 'diya']",0
1078,"['india', 'cricket', 'bahut', 'hi', 'popular', 'hai', 'aur', 'match', 'bhi', 'ho', 'raha', 'hai', 'australia', 'ke', 'saath', 'sabhi', 'dekhne', 'ke', 'liye', 'utsuk', 'hai', 'indvaus']",0
1079,"['pmoindia', 'kya', 'politics', 'hai', 'modiji', 'aap', 'bade', 'kamaal', 'ho', 'bahut', 'bade', 'strategist', 'ho', 'medium', 'mei', 'ro', 'ke', 'pure', 'din', 'chhaye', 'rahoge']",0
1080,"['haan', 'case', 'congress', 'kai', 'tym', 'pai', 'bhi', 'hua', 'tha', 'yrr', 'politics', 'se', 'bhar', 'aao', 'aur', 'compare', 'karne', 'kai', 'bajaya', 'asa', 'sadhu', 'wagra', 'se', 'dur', 'raho']",0
1081,"['triple', 'talaq', 'ke', 'naam', 'pe', 'apni', 'hee', 'behno', 'ka', 'halala', 'toh', 'nhin', 'karwate', 'tum', 'jaanwaro', 'ke', 'jaise']",0
1082,"['jitne', 'bhi', 'leader', 'hai', 'gorakhpur', 'ke', 'agar', 'unke', 'bachay', 'hote', 'fir', 'kya', 'hota', 'aray', 'band', 'karo', 'politics', 'solution', 'karo', 'kuch']",0
1083,"['sunday', 'aa', 'gaya', 'irony']",1
1084,"['whatsapp', 'free', 'hai', 'bhi', 'ameer', 'use', 'karte', 'hain', 'sm', 'paid', 'hai', 'lekin', 'garib', 'use', 'karte', 'hain', 'via', 'amber2160', 'irony']",1
1085,"['tripletalaq', 'par', 'kuch', 'bolo', 'dar', 'lagta', 'haiii', 'wahape']",0
1086,"['salutetiranga', 'aisa', 'desh', 'ka', 'mahol', 'bana', 'rahe', 'hai', 'ye', 'log', 'jati', 'dharm', 'ke', 'bad', 'rastra', 'dwaj', 'pe', 'politics', 'adhikari', 'ko', 'turant', 'nilambit', 'kiya', 'jaye']",0
1087,"['tripletalaq', 'musalmano', 'ke', 'liye', 'rule', 'kyun', 'hai', 'abhi', 'tak', 'batao', 'ki', 'koi', 'bhi', 'mudda', 'hindu', 'ke', 'liye', 'uthha', 'hai', 'koi', 'bhi', 'mudda', 'batao']",0
1088,"['dear', 'lalu', 'ji', 'aap', 'ek', 'baar', 'ye', 'announce', 'kar', 'sakte', 'ho', 'ki', 'mere', 'family', 'ka', 'koi', 'b', 'banda', 'politics', 'nahi', 'ayega', 'tabhi', 'aapki', 'baate', 'sach', 'lagegi']",0
1089,"['pita', 'se', 'jhagra', 'karke', 'satyanash', 'ho', 'gayapolitics', 'khatm', 'sanyasi', 'se', 'mat', 'laro']",0
1090,"['tripletalaq', 'se', 'pirit', 'muslim', 'mahila', 'bhi', 'ise', 'dowry', 'ke', 'karan', 'apamanit', 'hote']",0
1091,"['patrakar', 'ki', 'odhani', 'odha', 'ke', 'hamla', 'karna', 'chhod', 'politics', 'kyo', 'na', 'join', 'karti', 'khul', 'ke', 'aaona', 'studio', 'se', 'kahna', 'aasan']",0
1092,"['samay', 'aa', 'gaya', 'akhilesh', 'ji', 'apka', 'kabaddi', 'khelne', 'ka', 'kabaddi', 'khelo', 'politics', 'chhodkar']",0
1093,"['bonda0123', 'sir', 'g', 'insomniac', 'likhte', 'ho', 'aur', 'jaldi', 'sone', 'ki', 'baat', 'bhi', 'karte', 'ho', 'irony']",1
1094,"['congress', 'party', 'ki', 'samajh', 'nhi', 'aa', 'rha', 'h', 'triple', 'talaq', 'ka', 'virodh', 'kre', 'ya', 'na', 'kare', 'isliye', 'ek', 'taraf', 'kapil', 'sibal', 'aur', 'dusri', 'taraf', 'salman', 'khurshid']",0
1095,"['lo', 'karlo', 'baathar', 'haalme', 'maulanaonka', 'talaqme', '5ungli', 'gheeme', 'aur', 'sar', 'kadhaime', 'sexke', 'sath', 'paisavi', 'miley', 'konsa', 'murkh', 'triple', 'talaq', 'ban', 'karega']",0
1096,"['janta', 'aapas', 'lad', 'mar', 'rahi', 'haiaur', 'ye', 'log', 'aish', 'maar', 'rage', 'hai', 'strategic', 'politics']",0
1097,"['3', 'baat', 'ke', 'vich', 'v', 'cricket', 'honi', 'hi', 'chahiye', 'boh', 'chahe', 'kha', 'v', 'ho']",0
1098,"['e', 'v', 'politics', 'karo', 'khud', 'jab', 'govt', 'mai', 'rhe', 'scam', 'aur', 'pariwarvad', 'se', 'grasit', 'rahe', 'bihar', 'mai', 'esi', 'ghatna', 'na', 'ho', 'eske', 'liye', 'majbut', 'vipachh', 'bano']",0
1099,"['loksankya', 'rokne', 'ke', 'liye', 'har', 'yek', 'nagrikne', '1', 'ya', '2', 'bacche', 'paida', 'karne', 'chahiyecricket', 'ki', 'team', 'nahior', 'ye', 'niyam', 'sabko', 'lagu', 'hosamaz', 'jao']",0
1100,"['uae', 'test', 'cricket', 'ka', 'mazza', 'nahi', 'hai', 'waha', 'pe', 'naa', 'fast', 'hai', 'spin', 'bhi', 'nahi', 'hai', 'swing', 'door', 'ki', 'baat']",0
1101,"['jab', 'b', 'koi', 'cricket', 'series', 'aati', 'hai', 'alina', 'yaad', 'aati', 'hai', 'kahan', 'gaye', 'usay', 'dhoondo', 'pakvwxi', 'cricketkihalalala']",0
1102,"['chodo', 'issey', 'ye', 'cha', 'hai', 'politics', 'ke', 'liye', 'ye', 'ganza', 'hua', 'hai']",0
1103,"['itna', 'log', 'ko', 'ek', 'saat', 'karne', 'jitne', 'paisa', 'tune', 'ura', 'deyeisse', 'acha', 'baar', 'pirit', 'lagatakam', 'se', 'kam', 'life', 'time', 'vote', 'pakke', 'hotesirf', 'politics']",0
1104,"['dusro', 'ko', 'maa', 'behen', 'ki', 'gaali', 'dete', 'hainaur', 'twitter', 'pe', 'mahaan', 'bante', 'haibanij', 'ko', 'support', 'kar', 'ke', '_', 'irony', 'bb10']",1
1105,"['kya', 'sir', 'aap', 'log', 'hi', 'politics', 'pi', 'kar', 'chatni', 'banate', 'ho', 'aur', 'aap', 'hi', 'kahto', 'ho', 'desh', 'bachao']",0
1106,"['triple', 'talaq', 'par', 'bolnewale', 'ye', 'aurat', 'ke', 'saath', 'sulukh', 'karte', 'ho']",0
1107,"['kriti', 'sanon', 'launch', 'sonakshi', 'raaj', 'store', 'delhi', 'bollywood']",0
1108,"['top', '5', 'bollywood', 'movie', 'taare', 'zameen', 'par', 'anjaana', 'anjaani', 'kuch', 'kuch', 'hota', 'hai', 'dilwale', 'dulhania', 'le', 'jayenge', 'kal', 'ho', 'naa', 'ho']",0
1109,"['assalam', 'allawkumkabhi', 'politics', 'aur', 'faydo', 'se', 'hat', 'kar', 'bhi', 'aap', 'log', 'boliye', 'bihar', 'hajaro', 'log', 'mar', 'rahen', 'hai', 'kabhi', 'samwedana', 'jatadiguye']",0
1110,"['kia', 'molvi', 'politics', 'nahe', 'kr', 'sakta', 'habr', 'deheet', 'aur', 'haram', 'khor', 'b', 'zeyada', 'hote', 'hanuska', 'zameer', 'b', 'ha', 'k', 'nahe', 'jo', 'corupt', 'ko', 'suport', 'kr', 'raha', 'ha']",0
1111,"['kajol', 'dusky', 'look', 'song', 'yeh', 'kaali', 'kaali', 'ankhen', 'yeh', 'gore', 'gore', 'gaal', 'bazigar']",1
1112,"['q', 'k', 'unhy', 'kuch', 'problem', 'nai', 'hotiawaam', 'jaye', 'baarh', 'meye', 'sab', 'haraam', 'khore', 'khud', 'k', 'leay', 'politics', 'karty', 'hein']",0
1113,"['raju', 'uncle', 'chasma', 'hata', 'kar', 'dekhohatred', 'muslim', 'ke', 'khilaf', 'nhi', 'hatred', 'terrorism', 'triple', 'talaq', 'shariya', 'ke', 'khilaf', 'hai']",0
1114,"['karachi', 'world', 'eleven', 'ki', 'aamad', 'tour', 'nhi', 'hai', 'balki', 'cricket', 'ki', 'aalmi', 'baradari', 'ka', 'pakistan', 'se', 'izhaar', 'yakjhati', 'hai', 'rameez', 'raja', 'zahid']",0
1115,"['tripletalaq', 'kuchh', 'angrez', 'ke', 'bachche', 'ko', 'kyun', 'lagta', 'ki', 'triple', 'talaq', 'galat', 'agar', 'lagta', 'wo', 'nalayeq', 'bachcha', 'quran', 'padhe', 'ki', '3', 'talaq', 'kya']",0
1116,"['ye', 'bollywood', 'ki', 'kejriwal', 'roz', 'nayi', 'bakchodi', 'karti', 'hai', 'par', 'koi', 'iski', 'aur', 'dhyan', 'nahin', 'deta']",0
1117,"['akhilesh', 'jihath', 'jod', 'k', 'prathna', 'hai', 'aapse', 'budhe', 'ho', 'gye', 'ho', 'mrne', 'ki', 'age', 'hai', 'jyada', 'musalmano', 'ka', 'sat', 'dena', 'bandh', 'kroplssss', 'politics']",0
1118,"['logo', 'ko', 'distract', 'karne', 'ke', 'liye', 'hi', 'roz', 'drama', 'hota', 'hkabhi', 'jnu', 'kabhi', 'triple', 'talaq']",0
1119,"['politics', 'ho', 'rahi', 'hai', 'hai', 'ba', 'khan', 'pata', 'nahi', 'kyon', 'chup', 'betha', 'hai']",0
1120,"['paisa', 'k', 'aagy', 'log', 'ghutno', 'par', 'aa', 'hi', 'jate', 'hy', 'bollywood', 'model', 'actress']",0
1121,"['rt', 'ayushmannk', 'pyaaz', 'ka', 'hona', 'aur', 'na', 'hona', 'dono', 'hee', 'aansu', 'laata', 'hai', 'irony', 'lol']",1
1122,"['mafia', 'ny', 'idaray', 'tabah', 'ker', 'diyeimran', 'khan', 'agay', 'peechay', 'gondalfirdous', 'ashiq', 'aur', 'noor', 'alam', 'kharray', 'thay', 'irony', 'unmistakble', 'pictwittercomcota2ba9g9']",1
1123,"['abi', 'naye', 'naye', 'bache', 'hai', 'politics', 'mai', 'garam', 'khoon', 'haikuch', 'din', 'mehnat', 'krenge', 'phr', 'thak', 'har', 'k', 'baith', 'jayenge', 'phr', 'yhi', 'modi', 'ji', 'ko', 'vote', 'denge']",0
1124,"['politics', 'nahi', 'samjhata', 'toh', 'tweetane', 'kuch', 'nahi', 'hota', 'na', 'hi', 'tl', 'pe', 'jo', 'hota', 'samaj', 'aata']",0
1125,"['haa', 'haa', 'haa', 'pata', 'hai', 'isse', 'kya', 'kehte', 'hai', 'bollywood', 'picture', 'toh', 'bhut', 'dekhte', 'ho', 'aaplog', 'toh', 'bta', 'deta', 'hoo', 'khisyani', 'billi', 'khambha', 'noche']",0
1126,"['kyuki', 'hinduo', 'mein', 'ekta', 'nahi', 'aur', 'jaati', 'pratha', 'hai', 'plus', 'congress', 'ne', 'secularism', 'politics', 'khel', 'kar', 'hamari', 'nai', 'peedi', 'kodont', 'care', 'bana', 'diya', 'hai']",0
1127,"['spn_cricket', 'kya', 'aj', 'dhoni', 'ko', 'khelne', 'ka', 'mauka', 'milega']",0
1128,"['jab', 'indra', 'firoz', 'khan', 'se', 'shaadi', 'kr', 'skti', 'hai', 'ye', 'kyon', 'nhi', 'politics', 'mein', 'sab', 'jayaz', 'hai']",0
1129,"['sir', 'international', 'cricket', 'ke', 'aayojan', 'ka', 'bhi', 'kuch', 'kijiyeaur', 'bihar', 'cricket', 'ke', 'liye', 'bhi']",0
1130,"['ckt', 'news', 'ajmal', 'sohail', 'khan', 'k', 'baad', 'ab', 'umar', 'akmal', 'aur', 'sharjeel', 'khan', 'ko', 'wajah', 'cricket', 'se', 'door', 'kiya', 'ja', 'raha', 'hai', 'j', 'mi']",0
1131,"['aaj', 'pura', 'pakistan', 'k', 'cricket', 'k', 'shaqeen', 'aap', 'par', 'boht', 'hush', 'hany', 'ji', 'ke', 'qadamat', 'parsat', 'soch', 'ko', 'aaj', 'rad', 'kardea', 'ha', 'cricket', 'ko', 'game', 'maan', 'kar', 'v', 'good']",0
1132,"['truepolitics', 'mein', 'aise', 'aadmi', 'ki', 'jagah', 'nahi', 'jo', 'roz', 'jhooth', 'kah', 'kar', 'janta', 'ko', 'bewkoof', 'bana', 'sakeye', 'hunar', 'kuch', 'hi', 'kameene', 'logo', 'ke', 'paas', 'hai']",0
1133,"['a2', 'jaspit', 'bhumra', 'missionlanka', 'spn_cricket']",0
1134,"['nowplaying', 'manzilon', 'pe', 'aake', 'lutte', 'hain', 'dilon', 'ke', 'kaarwan', 'kashtiyan', 'saahil', 'pe', 'aksar', 'doobti', 'hain', 'pyar', 'ki', 'irony']",1
1135,"['wo', 'ba', 'aap', 'logo', 'ko', 'ullu', 'bna', 'rha', 'hai', 'pm', 'banne', 'ke', 'liye', 'reality', 'kuch', 'hai', 'bhai', 'mai', 'imran', 'pak', 'politics', 'ko', 'achchi', 'trha', 'janta', 'hu']",0
1136,"['sadiyon', 'se', 'hallala', 'aap', 'log', 'karwate', 'ho', 'apni', 'biwi', 'aur', 'behno', 'ka', 'sharma', 'karo', 'hum', 'chahte', 'hai', 'ki', 'triple', 'talaq', 'hallala', 'polygamy', 'band', 'ho']",0
1137,"['ye', 'politics', 'kisi', 'menka', 'ya', 'urvashi', 'se', 'kam', 'nahi', 'bade', 'se', 'bade', 'yogi', 'ka', 'yog', 'bhang', 'karwa', 'deti', 'hai']",0
1138,"['isko', 'kam', 'hi', 'kya', 'hab', 'triple', 'talaq', 'bhi', 'khatm', 'jar', 'diya', 'modi', 'ji', 'ne']",0
1139,"['lady', 'mahilaye', 'jo', 'politics', 'hai', 'sirf', 'vote', 'k', 'liye', 'aaj', 'apna', 'riti', 'riwaz', 'culture', 'badal', 'chuki', 'haisamjhane', 'wale', 'sab', 'samjhate', 'haijo', 'shi', 'hai']",0
1140,"['gurmeetramrahim', 'ke', 'cricket', 'tournament', 'chauka', 'chhakka', 'ke', 'saath', 'attha', 'bhi', 'hota', 'tha', 'aise', 'kaam', 'ke', 'liye', 'toh', 'isko', 'faansi', 'de', 'deni', 'chahiye']",0
1141,"['yuvraj', 'chakka', 'ek', 'chakka', 'nahi', 'maar', 'sakta', 'irony']",1
1142,"['najamsethi', 'international', 'cricket', 'mangi', 'ap', 'la', 'rahay', 'hain', 'lekin', 'kuch', 'imran', 'khan', 'aur', 'ke', 'besharam', 'aur', 'jealous', 'logo', 'se', 'yee', 'bardasht', 'nahihota']",0
1143,"['kahin', 'gau', 'rakshak', 'maar', 'haye', 'haye', 'moditriple', 'talaq', 'khatam', 'jai', 'jai', 'courtsahi', 'hai', 'tumhara']",0
1144,"['spn_cricket', 'agly', 'maich', 'kohli', 'ko', 'aaram', 'karna', 'chahiy']",0
1145,"['aur', 'bhashan', 'se', 'hi', 'mai', 'apne', 'aapko', 'bollywood', 'ke', 'liye', 'taiyaar', 'ker', 'liya', 'movie', 'kyon', 'ki', 'modi', 'bhi', 'kabhi', 'pm']",0
1146,"['playing', 'holi', 'dhuleti', 'arre', 'beta', 'ye', 'paani', 'toh', 'ganda', 'haikisi', 'achhe', 'insan', 'pr', 'daalo', 'festival', 'sarcasm']",1
1147,"['dekhta', 'hai', 'kabhi', 'cricket', 'sale', 'tere', 'jaise', '10', 'khde', 'ho', 'jaye', 'na', 'ek', 'ke', 'upar', 'ek', 'tab', 'bhi', 'bouncer', 'nhi', 'khel', 'payega', 'na', 'hi', 'seam', 'smaj', 'payega']",0
1148,"['sajiya', 'ji', 'triple', 'talaq', 'par', 'aapki', 'kya', 'raha', 'hai']",0
1149,"['rawalpindi', 'pakistan', 'world', 'eleven', 'cricket', 'team', 'ko', 'khushamdeed', 'kahtay', 'hain', 'pur', 'aman', 'aur', 'khail', 'pasand', 'qaum', 'maizbani', 'ko', 'baytab', 'hai', 'dg', 'ispr']",0
1150,"['aapko', 'islam', 'mein', 'ho', 'rahe', 'hallala', 'polygamy', 'triple', 'talaq', 'jaisi', 'najaayaz', 'harkaton', 'se', 'barbad', 'ho', 'rahe', 'insaanon', 'ke', 'bare', 'mein', 'bhi', 'sochna', 'chahiye']",0
1151,"['sir', 'ache', 'se', 'janje', 'hai', 'politics', 'kya', 'hota', 'hai', 'shalakhe', 'film', 'unke', 'sath', 'kya', 'huwa', 'tha', 'phir', 'bhi', 'bjp', 'ka', 'saport', 'karte', 'jai', 'ho']",0
1152,"['sir', 'aap', 'jaise', 'acche', 'logo', 'ki', 'kadar', 'nhi', 'hoti', 'bharat', 'aap', 'bhot', 'hi', 'sacche', 'ho', 'aur', 'ye', 'hi', 'apki', 'kami', 'hai', 'bharat', 'ki', 'politics', 'sabse', 'kharab', 'h']",0
1153,"['triple', 'talaq', 'kulbhusan', 'jadav', 'aur', 'ab', 'khureshi', 'sable', 'beech', 'kejriwal', 'mamla', 'thande', 'baste', 'daal', 'diya', 'zeenews', 'bjp']",0
1154,"['yeh', 'poochh', 'humko', 'dede', 'thakur', 'bollywood', 'filmybilla', 'feelthefizzpictwittercomp7oqpaxmhz']",0
1155,"['manoj', 'ji', 'ye', 'aam', 'aadmi', 'hai', 'logo', 'ke', 'liye', 'apni', 'politics', 'banati', 'hai']",0
1156,"['bollywood', 'desi', 'hottie', 'archana', 'vijayapictwittercoms4my6roxl2']",0
1157,"['agar', 'virat', 'ne', 'inse', 'cricket', 'sikha', 'hai', 'i', 'virat', 'ki', 'koi', 'galti', 'nehien', 'hai', 'kinyo', 'ki', 'kon', 'janta', 'hai', 'koie', 'admi', 'kab', 'kiya', 'bansakta', 'hai']",0
1158,"['bhai', 'party', 'politics', 'se', 'upar', 'badho', 'betiyan', 'maari', 'rahi', 'hai']",0
1159,"['sir', 'india', 'gadhe', 'ki', 'tarah', 'religionpolitics', 'ke', 'pichhe', 'daud', 'raha', 'hai', 'aur', 'progress', 'ki', 'taraf', 'tambura', 'nahi', 'dekh', 'raha']",0
1160,"['behenc', 'triple', 'talaq', 'par', 'ban', 'k', 'baad', 'se', 'tu', 'kucch', 'jyada', 'hi', 'bc', 'kar', 'rahi', 'hai']",0
1161,"['haramkhoro', 'ko', 'triple', 'talaq', 'nikah', 'halala', 'musalman', 'dikhte', 'hairapists', 'murderersdhongi', 'baba', 'andhe', 'bhakts', 'nhi', 'dikhte']",0
1162,"['bollywood', 'wale', 'hai', 'hi', 'bhosdike', 'saale', 'srk', 'sabse', 'bada', 'asshole', 'hai', 'sala', 'film', 'ki', 'promotion', 'ke', 'liye', 'kuch', 'bhi', 'kar', 'sakte', 'hai', 'harami']",0
1163,"['ache', 'baat', 'hai', 'mujhe', 'toh', 'waise', 'bhe', 'politics', 'mai', 'interest', 'nahi']",0
1164,"['triple', 'talaq', 'talaq', 'ke', 'baad', 'sirf', 'darubandi', 'darubandi']",0
1165,"['amishdevgan', 'bhai', 'maulana', 'sahab', 'khud', 'keh', 'rahe', 'hai', 'k', 'triple', 'talaq', 'wale', 'ko', 'sja', 'de', 'aray', 'bhai', 'supreme', 'court', 'ne', 'vohi', 'kanoon', 'bnaya', 'hai']",0
1166,"['ab', 'ye', 'kaun', 'keh', 'rha', 'hai', 'baba', 'ne', 'sachin', 'ko', 'bhi', 'cricket', 'sikhaya', 'hai']",0
1167,"['abey', 'woh', 'dinesh', 'agrawalpolitics', 'ko', 'kuch', 'bhi', 'bol', 'koi', 'faraq', 'nahi', 'padhta', 'islam', 'ko', 'beech', 'mein', 'mat', 'la', 'warna', 'nist', 'naboot', 'hojayega']",0
1168,"['main', 'poora', 'din', 'amp', 'har', 'waqt', 'cricket', 'dekhta', 'rehta', 'tha', 'jab', 'aap', 'bache', 'hote', 'hain', 'poora', 'din', 'khel', 'se', 'dil', 'hi', 'nahi', 'bharta', 'jasparit', 'bumrah']",0
1169,"['beti', 'ji', 'zahar', 'ko', 'zahar', 'hi', 'marta', 'hai', 'tumhe', 'politics', 'join', 'karni', 'pare', 'go', 'aur', 'active', 'banna', 'hoga', 'tabhi', 'kuch', 'kar', 'sati', 'ho', 'tum', 'pariwar', 'ke', 'liye']",0
1170,"['poora', 'bollywood', 'bhushan', 'ka', 'notification', 'karke', 'rakhe', 'hain', 'hai', 'mujhe', 'lagta', 'hai', 'ki', 'mere', 'ko', 'akshaykumar', 'sir', 'mute', 'karke', 'rakhe', 'hain']",0
1171,"['sir', 'lahore', 'bhi', 'pakistan', 'mein', 'ata', 'hey', 'aur', 'waisey', 'bhi', 'laluu', 'catta', 'player', 'aarahey', 'hey', 'aap', 'adher', 'bhi', 'politics', 'kar', 'rahey', 'hoo']",0
1172,"['jio', 'garden', 'mein', 'jio', 'ka', 'signal', 'hi', 'nahi', 'aata', 'irony', 'ytff', 'reliance']",1
1173,"['jo', 'dosi', 'hain', 'onpar', 'karwahi', 'ho', 'fast', 'mehla', 'ko', 'soraksa', 'dijaye', 'ka', 'gatna', 'se', 'bhagto', 'ko', 'kuch', 'sikh', 'mile', 'tripletalaq', 'best']",0
1174,"['tum', 'saale', 'politics', 'ke', 'liye', 'apni', 'maa', 'bahan', 'ko', 'daw', 'pe', 'laga', 'tumhare', 'liye', 'rashtr', 'kya', 'cheej', 'hai', '9', 'vi', 'failure']",0
1175,"['aapne', 'triple', 'talaq', 'ka', 'kitne', 'baar', 'ninda', 'kiya', 'hai', 'thoda', 'batayenge', 'bhai', 'jikitne', 'fatwa', 'ka', 'virodh', 'kiya', 'hai', 'aapne', 'aaj', 'tak']",0
1176,"['triple', 'talaq', 'kahan', 'khatam', 'huainstant', 'talaq', 'per', 'khali', 'rok', 'lagi', 'haijo', 'dene', 'wale', 'hain', 'wo', 'kuchh', 'din', 'ruk', 'ruk', 'kar', 'de', 'lengekhushi', 'ki', 'baat', 'ki']",0
1177,"['aao', 'yaar', 'namaz', 'parh', 'aein', 'nhe', 'yaar', 'tu', 'parh', 'aa', 'meray', 'liye', 'dua', 'kar', 'dein', 'irony']",1
1178,"['ye', 'sab', 'tum', 'politics', 'ki', 'bajah', 'se', 'kar', 'rahe', 'ho', 'isse', 'new', 'india', 'ka', 'kya', 'connection', 'ye', 'baba', 'log', 'tum', 'logo', 'ki', 'hi', 'bajah', 'se', 'paida', 'hue', 'hi']",0
1179,"['wah', 'ji', 'wah', 'dharm', 'ji', 'aap', 'jaisa', 'bollywood', 'na', 'koi', 'tha', 'na', 'koi', 'hai', 'aur', 'na', 'hi', 'koi', 'aaye', 'ga', 'tusi', 'great', 'ho', 'dharm', 'ji', 'aapkadharam']",0
1180,"['triple', 'talaq', 'par', 'bhi', 'bol', 'poonawale']",0
1181,"['politics', 'walo', 'ko', 'sub', 'pata', 'hota', 'hai', 'koun', 'kaisa', 'hai', 'par', 'phir', 'bhi', 'log', 'mante', 'nahi', 'hai', 'kyu', 'ki', 'sabhi', 'power', 'chaiye', 'aur', 'power', 'mean', 'sirf', 'baba', 'hai']",0
1182,"['digvijaya_28', 'rssurjewala', 'officeofrg', 'congress', 'aur', 'uanke', 'jaise', 'ghatiya', 'politics', 'karne', 'walo', 'ki', 'wajah', 'se', 'train', 'accedent', 'badh', 'rahe', 'north', 'mei']",0
1183,"['pura', 'india', 'ghum', 'rahay', 'ho', 'eek', 'baar', 'bhi', 'waha', 'gay', 'khali', 'politics', 'kar', 'lo', 'phokat', 'may']",0
1184,"['dubai', 'icc', 'odi', 'ranking', 'jarijunobi', 'africa', 'pehlay', 'australia', 'dosraybharat', 'teesray', 'aur', 'pakistan', 'chattay', 'number', 'per', 'aa', 'gaya', 'cricket']",0
1185,"['sir', 'jeet', 'aur', 'haar', 'popularity', 'ye', 'decide', 'nhi', 'karta', 'ki', 'aapne', 'achha', 'kiya', 'jeet', 'aur', 'haar', 'politics', 'ka', 'ek', 'alag', 'chapter', 'hai', 'iske', 'bhut', 'tarike', 'hain']",0
1186,"['type', 'people', '1', 'meray', 'jaise', 'jin', 'se', 'larki', 'kbhi', 'khush', 'nai', 'hoti', '2', 'hamza', 'ali', 'abbasi', 'jaise', 'jo', 'larki', 'ko', 'tulsi', 'day', 'kr', 'khush', 'kr', 'ltay', 'hn']",1
1187,"['abb', 'gujrat', 'modi', 'ka', 'triple', 'talaq', 'hone', 'wala', 'jasodaben', 'medaan', 'aane', 'wali', 'ab']",0
1188,"['zeenews', 'ab', 'lagta', 'hai', 'maanavta', 'indian', 'cricket', 'team', 'mein', 'gambhir', 'aur', 'yuvraj', 'mein', 'hi', 'bachi', 'hai', 'baaki', 'cricketer', 'paison', 'ke', 'ghulaam', 'hain']",0
1189,"['tripletalaq', 'sant', 'rampalji', 'maharaj', 'hi', 'aisi', 'kurityon', 'ko', 'khatam', 'kr', 'sakte', 'h']",0
1190,"['triple', 'talaq', 'ki', 'shubhkamnaye', 'bhi', 'de', 'gende', 'ab', 'bavana', 'election', 'bhi', 'ho', 'gye']",0
1191,"['sirf', 'cricket', 'ke', 'liye', 'yeh', 'channel', 'lagate', 'logjab', 'doosra', 'option', 'nahi', 'hoga', 'tab']",0
1192,"['dosto', 'inme', 'se', 'sabse', 'bada', 'harami', 'log', 'kisse', 'kehte', 'hai', 'gaurilankeshmurder', 'wednesdaywisdom', 'bollywood', 'dog', 'ajaydevgn', 'karanjohar', 'harami', 'krk']",0
1193,"['bhabhi', 'ko', 'dualtalaq', 'mila', 'hai', 'ya', 'tripletalaq', 'pictwittercomcu0yldmjtf']",0
1194,"['helo', 'sar', 'ek', 'bar', 'mujhe', 'help', 'kijiy', 'mujhe', 'cricket', 'cilovb', 'samil', 'kijiye', 'gav', 'se', 'hu', 'itnai', 'madt', 'magrahu', 'ap', 'ka', 'sonurajpali', 'help', 'love', 'virat', 'paji']",0
